FECHA (YYMMDD);Registros validados
2014-06-28;76.09
2014-06-28;93.1
2014-06-28;101.3
2014-06-28;74.72
2014-06-28;48.17
2014-06-28;44.09
2014-06-28;56.34
2014-06-28;82.2
2014-06-28;101.3
2014-06-28;39.33
2014-06-28;34.56
2014-06-28;39.33
2014-06-28;43.42
2014-06-28;49.55
2014-06-29;22.31
2014-06-29;17.54
2014-06-29;16.86
2014-06-29;12.77
2014-06-29;13.45
2014-06-29;17.54
2014-06-29;15.5
2014-06-29;8.68999
2014-06-29;16.18
2014-06-29;15.5
2014-06-29;18.9
2014-06-29;21.63
2014-06-29;21.63
2014-06-29;16.18
2014-06-29;12.77
2014-06-29;18.9
2014-06-29;25.02
2014-06-29;86.2998
2014-06-29;222.5
2014-06-29;274.3
2014-06-29;135.4
2014-06-29;80.2
2014-06-29;59.78
2014-06-29;54.33
2014-06-30;25.72
2014-06-30;24.35
2014-06-30;31.16
2014-06-30;20.27
2014-06-30;18.9
2014-06-30;15.5
2014-06-30;15.5
2014-06-30;14.13
2014-06-30;17.54
2014-06-30;29.8
2014-06-30;26.4
2014-06-30;61.8199
2014-06-30;42.74
2014-06-30;52.27
2014-06-30;53.64
2014-06-30;44.78
2014-06-30;40.0099
2014-06-30;114.9
2014-06-30;86.2998
2014-06-30;89.1
2014-06-30;78.84
2014-06-30;81.6
2014-06-30;59.77
2014-06-30;43.42
2014-07-01;31.84
2014-07-01;24.69
2014-07-01;23.67
2014-07-01;19.58
2014-07-01;19.58
2014-07-01;48.1899
2014-07-01;29.12
2014-07-01;29.8
2014-07-01;34.5699
2014-07-01;36.61
2014-07-01;22.31
2014-07-01;31.16
2014-07-01;34.56
2014-07-01;31.84
2014-07-01;31.84
2014-07-01;37.28
2014-07-01;45.45
2014-07-01;45.45
2014-07-01;55.67
2014-07-01;44.09
2014-07-01;35.24
2014-07-01;41.37
2014-07-01;31.84
2014-07-01;31.16
2014-07-02;28.43
2014-07-02;18.9
2014-07-02;12.77
2014-07-02;11.41
2014-07-02;5.278
2014-07-02;2.895
2014-07-02;4.597
2014-07-02;10.73
2014-07-02;19.58
2014-07-02;41.3799
2014-07-02;16.18
2014-07-02;19.92
2014-07-02;16.86
2014-07-02;11.41
2014-07-02;16.85
2014-07-02;10.72
2014-07-02;27.74
2014-07-02;61.79
2014-07-02;118.3
2014-07-02;185.1
2014-07-02;135.4
2014-07-02;181
2014-07-02;407.8
2014-07-02;567.6
2014-07-03;235.5
2014-07-03;179
2014-07-03;70.6598
2014-07-03;57.71
2014-07-03;119.7
2014-07-03;36.6
2014-07-03;31.15
2014-07-03;61.11
2014-07-03;70.98
2014-07-03;92.3999
2014-07-03;61.79
2014-07-03;44.77
2014-07-03;27.06
2014-07-03;25.02
2014-07-03;22.3
2014-07-03;27.06
2014-07-03;25.7
2014-07-03;61.79
2014-07-03;51.58
2014-07-03;53.6299
2014-07-03;80.2
2014-07-03;41.37
2014-07-03;30.48
2014-07-03;34.56
2014-07-04;13.45
2014-07-04;11.41
2014-07-04;21.62
2014-07-04;5.278
2014-07-04;5.96
2014-07-04;5.279
2014-07-04;3.236
2014-07-04;14.82
2014-07-04;36.61
2014-07-04;25.72
2014-07-04;16.18
2014-07-04;10.73
2014-07-04;17.19
2014-07-04;10.72
2014-07-04;11.4
2014-07-04;29.79
2014-07-04;50.21
2014-07-04;72.6798
2014-07-04;95.7998
2014-07-04;150.7
2014-07-04;200.1
2014-07-04;142.9
2014-07-04;294.8
2014-07-04;296.2
2014-07-05;196.7
2014-07-05;207.6
2014-07-05;58.4
2014-07-05;38.65
2014-07-05;43.41
2014-07-05;21.62
2014-07-05;29.11
2014-07-05;45.45
2014-07-05;69.96
2014-07-05;83.6
2014-07-05;92.3999
2014-07-05;76.7699
2014-07-05;111.5
2014-07-05;26.38
2014-07-05;15.49
2014-07-05;9.35999
2014-07-05;6.63799
2014-07-05;31.83
2014-07-05;158.5
2014-07-05;284.5
2014-07-05;341.7
2014-07-05;159.2
2014-07-05;122.4
2014-07-05;200.8
2014-07-06;132
2014-07-06;99.2998
2014-07-06;133.4
2014-07-06;183.1
2014-07-06;258
2014-07-06;144.9
2014-07-06;57.03
2014-07-06;62.48
2014-07-06;61.11
2014-07-06;27.75
2014-07-06;24.34
2014-07-06;18.89
2014-07-06;11.06
2014-07-06;10.72
2014-07-06;10.04
2014-07-06;11.4
2014-07-06;16.17
2014-07-06;42.72
2014-07-06;143.5
2014-07-06;300.1
2014-07-06;134
2014-07-06;149
2014-07-06;102.7
2014-07-06;115.6
2014-07-07;97.8999
2014-07-07;57.73
2014-07-07;44.1
2014-07-07;26.39
2014-07-07;17.53
2014-07-07;16.17
2014-07-07;20.6
2014-07-07;41.37
2014-07-07;33.8799
2014-07-07;28.43
2014-07-07;20.6
2014-07-07;15.49
2014-07-07;7.31898
2014-07-07;8
2014-07-07;7.31898
2014-07-07;6.63799
2014-07-07;14.13
2014-07-07;38.64
2014-07-07;56.34
2014-07-07;55.66
2014-07-07;56.34
2014-07-07;81.5
2014-07-07;82.8999
2014-07-07;27.75
2014-07-08;13.45
2014-07-08;15.49
2014-07-08;13.45
2014-07-08;8.67998
2014-07-08;8
2014-07-08;10.73
2014-07-08;10.39
2014-07-08;14.13
2014-07-08;18.9
2014-07-08;17.2
2014-07-08;14.13
2014-07-08;19.92
2014-07-08;35.92
2014-07-08;28.43
2014-07-08;33.1899
2014-07-08;27.74
2014-07-08;64.5099
2014-07-08;89.7
2014-07-08;364.8
2014-07-08;664.398
2014-07-08;426.8
2014-07-08;548.8
2014-07-08;358.8
2014-07-08;355.4
2014-07-09;138.8
2014-07-09;74.08
2014-07-09;67.95
2014-07-09;69.99
2014-07-09;52.96
2014-07-09;65.9098
2014-07-09;52.29
2014-07-09;55.0099
2014-07-09;48.2
2014-07-09;77.49
2014-07-09;97.8999
2014-07-09;69.3098
2014-07-09;76.12
2014-07-09;67.9398
2014-07-09;48.86
2014-07-09;35.92
2014-07-09;52.2599
2014-07-09;134
2014-07-09;287.1
2014-07-09;268.1
2014-07-09;294.7
2014-07-09;414.6
2014-07-09;736.8
2014-07-09;833
2014-07-10;525.6
2014-07-10;134.7
2014-07-10;124.5
2014-07-10;55.0099
2014-07-10;35.93
2014-07-10;35.93
2014-07-10;35.25
2014-07-10;46.83
2014-07-10;46.15
2014-07-10;45.47
2014-07-10;65.9098
2014-07-10;67.2699
2014-07-10;98.6
2014-07-10;69.2998
2014-07-10;54.98
2014-07-10;52.9399
2014-07-10;71.3198
2014-07-10;109.4
2014-07-10;132.6
2014-07-10;129.2
2014-07-10;161.9
2014-07-10;80.8999
2014-07-10;114.3
2014-07-10;66.9198
2014-07-11;73.3899
2014-07-11;80.8999
2014-07-11;52.27
2014-07-11;55
2014-07-11;61.81
2014-07-11;62.49
2014-07-11;57.72
2014-07-11;55
2014-07-11;43.41
2014-07-11;53.6299
2014-07-11;78.1399
2014-07-11;72.6898
2014-07-11;54.98
2014-07-11;44.77
2014-07-11;46.1299
2014-07-11;45.46
2014-07-11;63.85
2014-07-11;83.6
2014-07-11;141.4
2014-07-11;103.3
2014-07-11;101.3
2014-07-11;125.1
2014-07-11;138.4
2014-07-11;90.3999
2014-07-12;82.2
2014-07-12;53.62
2014-07-12;34.55
2014-07-12;42.72
2014-07-12;40.68
2014-07-12;38.64
2014-07-12;45.45
2014-07-12;48.85
2014-07-12;54.98
2014-07-12;39.3199
2014-07-12;27.06
2014-07-12;31.83
2014-07-12;25.7
2014-07-12;27.05
2014-07-12;27.74
2014-07-12;20.25
2014-07-12;44.0699
2014-07-12;83.5
2014-07-12;292.5
2014-07-12;308.8
2014-07-12;389.2
2014-07-12;541
2014-07-12;695.6
2014-07-12;715.398
2014-07-13;631
2014-07-13;128.5
2014-07-13;112.9
2014-07-13;221.8
2014-07-13;73.3799
2014-07-13;37.97
2014-07-13;33.8799
2014-07-13;50.91
2014-07-13;35.24
2014-07-13;65.21
2014-07-13;77.12
2014-07-13;67.24
2014-07-13;59.06
2014-07-13;48.17
2014-07-13;64.1698
2014-07-13;90.3999
2014-07-13;75.3899
2014-07-13;108.7
2014-07-13;88.2998
2014-07-13;65.1798
2014-07-13;81.5
2014-07-13;45.4399
2014-07-13;61.78
2014-07-13;43.4
2014-07-14;31.83
2014-07-14;27.06
2014-07-14;25.02
2014-07-14;11.74
2014-07-14;9.35999
2014-07-14;7.31898
2014-07-14;10.72
2014-07-14;14.81
2014-07-14;23.66
2014-07-14;22.98
2014-07-14;17.19
2014-07-14;20.26
2014-07-14;41.36
2014-07-14;21.28
2014-07-14;26.38
2014-07-14;22.97
2014-07-14;25.02
2014-07-14;28.08
2014-07-14;54.29
2014-07-14;46.12
2014-07-14;33.87
2014-07-14;40.67
2014-07-14;19.57
2014-07-14;15.49
2014-07-15;8.67998
2014-07-15;10.72
2014-07-15;10.04
2014-07-15;7.66
2014-07-15;8.67998
2014-07-15;8.67998
2014-07-15;6.63799
2014-07-15;8.67998
2014-07-15;27.74
2014-07-15;28.43
2014-07-15;22.3
2014-07-15;27.06
2014-07-15;26.38
2014-07-15;21.61
2014-07-15;19.57
2014-07-15;33.18
2014-07-15;42.71
2014-07-15;82.8999
2014-07-15;60.75
2014-07-15;54.97
2014-07-15;38.6299
2014-07-15;32.5099
2014-07-15;33.87
2014-07-15;20.93
2014-07-16;10.04
2014-07-16;7.31898
2014-07-16;5.95699
2014-07-16;4.59599
2014-07-16;2.894
2014-07-16;3.915
2014-07-16;7.31898
2014-07-16;9.35999
2014-07-16;10.04
2014-07-16;25.02
2014-07-16;14.81
2014-07-16;29.44
2014-07-16;28.42
2014-07-16;27.74
2014-07-16;18.89
2014-07-16;31.14
2014-07-16;59.05
2014-07-16;95.7998
2014-07-16;101.3
2014-07-16;99.8999
2014-07-16;209.5
2014-07-16;220.7
2014-07-16;185
2014-07-16;71.99
2014-07-17;65.86
2014-07-17;70.6299
2014-07-17;26.38
2014-07-17;15.49
2014-07-17;7.658
2014-07-17;8.67998
2014-07-17;9.35999
2014-07-17;9.35999
2014-07-17;8.67998
2014-07-17;18.89
2014-07-17;16.85
2014-07-17;16.17
2014-07-17;14.81
2014-07-17;10.04
2014-07-17;8.67998
2014-07-17;6.63599
2014-07-17;7.31699
2014-07-17;28.42
2014-07-17;74.0298
2014-07-17;45.45
2014-07-17;98.6
2014-07-17;87.7
2014-07-17;58.4
2014-07-17;25.71
2014-07-18;24.35
2014-07-18;22.99
2014-07-18;20.94
2014-07-18;13.45
2014-07-18;10.73
2014-07-18;16.18
2014-07-18;14.82
2014-07-18;16.18
2014-07-18;22.31
2014-07-18;19.58
2014-07-18;20.27
2014-07-18;9.35999
2014-07-18;5.95699
2014-07-18;3.234
2014-07-18;3.915
2014-07-18;6.63799
2014-07-18;8.67998
2014-07-18;16.17
2014-07-18;38.64
2014-07-18;56.34
2014-07-18;46.1299
2014-07-18;72
2014-07-18;77.12
2014-07-18;99.2998
2014-07-19;120.4
2014-07-19;60.45
2014-07-19;33.2
2014-07-19;16.86
2014-07-19;10.05
2014-07-19;9.35999
2014-07-19;14.81
2014-07-19;10.73
2014-07-19;17.54
2014-07-19;29.12
2014-07-19;64.5298
2014-07-19;21.96
2014-07-19;34.55
2014-07-19;57.02
2014-07-19;61.79
2014-07-19;64.5099
2014-07-19;68.6
2014-07-19;60.43
2014-07-19;253.1
2014-07-19;953
2014-07-19;516
2014-07-19;363.5
2014-07-19;289.3
2014-07-19;270.9
2014-07-20;256.6
2014-07-20;96.6
2014-07-20;68.6299
2014-07-20;53.99
2014-07-20;68.6299
2014-07-20;59.78
2014-07-20;42.75
2014-07-20;25.03
2014-07-20;24.35
2014-07-20;50.58
2014-07-20;63.86
2014-07-20;54.33
2014-07-20;48.87
2014-07-20;46.8199
2014-07-20;41.3799
2014-07-20;47.5
2014-07-20;63.84
2014-07-20;48.86
2014-07-20;73.3799
2014-07-20;81.6
2014-07-20;65.8899
2014-07-20;72.0199
2014-07-20;62.48
2014-07-20;63.84
2014-07-21;32.52
2014-07-21;22.98
2014-07-21;27.07
2014-07-21;24.34
2014-07-21;20.94
2014-07-21;19.58
2014-07-21;20.94
2014-07-21;32.86
2014-07-21;31.84
2014-07-21;44.77
2014-07-21;71.33
2014-07-21;52.9399
2014-07-21;38.64
2014-07-21;42.04
2014-07-21;48.17
2014-07-21;33.1899
2014-07-21;37.96
2014-07-21;84.2998
2014-07-21;59.06
2014-07-21;147.6
2014-07-21;319.9
2014-07-21;254.5
2014-07-21;168.7
2014-07-21;125.8
2014-07-22;82.2
2014-07-22;69.99
2014-07-22;39.34
2014-07-22;25.03
2014-07-22;13.45
2014-07-22;13.11
2014-07-22;11.41
2014-07-22;10.73
2014-07-22;16.18
2014-07-22;11.07
2014-07-22;11.41
2014-07-22;10.05
2014-07-22;8
2014-07-22;6.639
2014-07-22;4.59599
2014-07-22;8.67998
2014-07-22;11.4
2014-07-22;24.34
2014-07-22;32.5099
2014-07-22;47.5
2014-07-22;74.75
2014-07-22;70.6698
2014-07-22;63.86
2014-07-22;44.11
2014-07-23;35.25
2014-07-23;48.1899
2014-07-23;29.11
2014-07-23;24.34
2014-07-23;20.94
2014-07-23;20.94
2014-07-23;19.58
2014-07-23;24.34
2014-07-23;62.48
2014-07-23;93.1
2014-07-23;22.98
2014-07-23;9.35999
2014-07-23;8.67998
2014-07-23;7.31898
2014-07-23;8
2014-07-23;8.67998
2014-07-23;9.35999
2014-07-23;20.26
2014-07-23;55.66
2014-07-23;64.5298
2014-07-23;72.71
2014-07-23;80.8999
2014-07-23;59.78
2014-07-23;112.9
2014-07-24;72.0398
2014-07-24;52.27
2014-07-24;37.97
2014-07-24;45.45
2014-07-24;21.62
2014-07-24;20.94
2014-07-24;23.66
2014-07-24;25.02
2014-07-24;31.83
2014-07-24;31.15
2014-07-24;18.21
2014-07-24;7.31898
2014-07-24;7.31898
2014-07-24;6.63799
2014-07-24;5.95699
2014-07-24;7.31898
2014-07-24;9.35999
2014-07-24;38.64
2014-07-24;93.1
2014-07-24;125.1
2014-07-24;104.7
2014-07-24;258.3
2014-07-24;236.2
2014-07-24;123.1
2014-07-25;117.7
2014-07-25;85.7
2014-07-25;74.4198
2014-07-25;50.24
2014-07-25;41.3799
2014-07-25;40.02
2014-07-25;35.93
2014-07-25;80.8999
2014-07-25;121.8
2014-07-25;60.12
2014-07-25;50.5699
2014-07-25;35.93
2014-07-25;24.34
2014-07-25;18.89
2014-07-25;13.45
2014-07-25;12.09
2014-07-25;9.35999
2014-07-25;73.7
2014-07-25;210.9
2014-07-25;264.7
2014-07-25;237.5
2014-07-25;198
2014-07-25;528.3
2014-07-25;708.8
2014-07-26;327.8
2014-07-26;174.9
2014-07-26;117
2014-07-26;64.5298
2014-07-26;76.11
2014-07-26;50.91
2014-07-26;54.3199
2014-07-26;33.8799
2014-07-26;56.7
2014-07-26;61.1299
2014-07-26;69.2998
2014-07-26;44.78
2014-07-26;35.92
2014-07-26;31.15
2014-07-26;37.28
2014-07-26;53.96
2014-07-26;48.85
2014-07-26;61.11
2014-07-26;97.8999
2014-07-26;72
2014-07-26;81.2
2014-07-26;72.0099
2014-07-26;44.09
2014-07-26;60.43
2014-07-27;53.62
2014-07-27;46.14
2014-07-27;41.37
2014-07-27;18.9
2014-07-27;23.66
2014-07-27;21.62
2014-07-27;22.98
2014-07-27;20.94
2014-07-27;25.03
2014-07-27;31.15
2014-07-27;26.39
2014-07-27;35.24
2014-07-27;33.2
2014-07-27;37.28
2014-07-27;18.89
2014-07-27;21.62
2014-07-27;25.02
2014-07-27;19.58
2014-07-27;22.3
2014-07-27;20.26
2014-07-27;18.89
2014-07-27;28.43
2014-07-27;18.89
2014-07-27;12.77
2014-07-28;12.77
2014-07-28;12.09
2014-07-28;12.77
2014-07-28;12.77
2014-07-28;12.09
2014-07-28;8
2014-07-28;6.63799
2014-07-28;7.31898
2014-07-28;8.67998
2014-07-28;9.35999
2014-07-28;16.17
2014-07-28;14.13
2014-07-28;29.11
2014-07-28;28.43
2014-07-28;26.38
2014-07-28;32.5099
2014-07-28;26.38
2014-07-28;31.15
2014-07-28;31.83
2014-07-28;31.83
2014-07-28;22.64
2014-07-28;31.83
2014-07-28;24.34
2014-07-28;19.57
2014-07-29;18.21
2014-07-29;12.77
2014-07-29;8.67998
2014-07-29;6.63799
2014-07-29;8
2014-07-29;4.59599
2014-07-29;3.915
2014-07-29;5.27699
2014-07-29;10.04
2014-07-29;28.43
2014-07-29;24.68
2014-07-29;14.81
2014-07-29;10.72
2014-07-29;10.38
2014-07-29;25.7
2014-07-29;13.45
2014-07-29;37.96
2014-07-29;223.1
2014-07-29;451.2
2014-07-29;573.1
2014-07-29;345
2014-07-29;232
2014-07-29;253.8
2014-07-30;233.4
2014-07-30;136.7
2014-07-30;72.6798
2014-07-30;74.0398
2014-07-30;18.89
2014-07-30;25.02
2014-07-30;36.6
2014-07-30;45.45
2014-07-30;41.36
2014-07-30;48.85
2014-07-30;74.72
2014-07-30;54.29
2014-07-30;54.29
2014-07-30;48.84
2014-07-30;39.31
2014-07-30;40.67
2014-07-30;103
2014-07-30;40.67
2014-07-30;53.61
2014-07-30;29.78
2014-07-30;19.57
2014-07-30;25.02
2014-07-30;20.26
2014-07-30;40.68
2014-07-31;23.66
2014-07-31;11.74
2014-07-31;8
2014-07-31;3.915
2014-07-31;3.915
2014-07-31;3.915
2014-07-31;3.234
2014-07-31;4.59599
2014-07-31;6.63799
2014-07-31;8
2014-07-31;16.85
2014-07-31;17.19
2014-07-31;21.61
2014-07-31;18.89
2014-07-31;21.61
2014-07-31;10.04
2014-07-31;12.08
2014-07-31;21.61
2014-07-31;14.81
2014-07-31;19.57
2014-07-31;27.06
2014-07-31;22.97
2014-07-31;18.21
2014-07-31;16.85
2014-08-01;5.95599
2014-08-01;7.99899
2014-08-01;5.95599
2014-08-01;2.553
2014-08-01;1.872
2014-08-01;3.914
2014-08-01;6.63699
2014-08-01;8.67998
2014-08-01;7.99899
2014-08-01;14.47
2014-08-01;18.21
2014-08-01;13.44
2014-08-01;11.4
2014-08-01;7.31699
2014-08-01;5.613
2014-08-01;8.67
2014-08-01;11.4
2014-08-01;10.72
2014-08-01;12.76
2014-08-01;12.08
2014-08-01;13.44
2014-08-01;12.76
2014-08-01;12.76
2014-08-01;7.31699
2014-08-02;4.59399
2014-08-02;5.95499
2014-08-02;3.914
2014-08-02;3.233
2014-08-02;3.233
2014-08-02;3.914
2014-08-02;1.872
2014-08-02;1
2014-08-02;3.914
2014-08-02;8.67998
2014-08-02;19.91
2014-08-02;9.35999
2014-08-02;7.99699
2014-08-02;5.27499
2014-08-02;3.914
2014-08-02;5.95499
2014-08-02;9.35999
2014-08-02;14.8
2014-08-02;59.72
2014-08-02;48.15
2014-08-02;23.65
2014-08-02;24.34
2014-08-02;20.25
2014-08-02;15.49
2014-08-03;8.67998
2014-08-03;7.31799
2014-08-03;5.27599
2014-08-03;2.553
2014-08-03;1.872
2014-08-03;4.936
2014-08-03;3.234
2014-08-03;1.191
2014-08-03;3.234
2014-08-03;5.27599
2014-08-03;18.21
2014-08-03;9.35999
2014-08-03;7.99899
2014-08-03;15.49
2014-08-03;5.27499
2014-08-03;7.99699
2014-08-03;9.35999
2014-08-03;32.84
2014-08-03;156.4
2014-08-03;372.5
2014-08-03;246.9
2014-08-03;415.1
2014-08-03;363.3
2014-08-03;189.8
2014-08-04;74.0398
2014-08-04;74.72
2014-08-04;29.11
2014-08-04;20.94
2014-08-04;27.07
2014-08-04;50.91
2014-08-04;12.77
2014-08-04;20.26
2014-08-04;46.15
2014-08-04;35.93
2014-08-04;27.07
2014-08-04;14.81
2014-08-04;16.17
2014-08-04;12.76
2014-08-04;20.25
2014-08-04;19.57
2014-08-04;30.46
2014-08-04;54.96
2014-08-04;98.5
2014-08-04;100.6
2014-08-04;86.2998
2014-08-04;72.6698
2014-08-04;63.14
2014-08-04;45.4399
2014-08-05;65.86
2014-08-05;62.47
2014-08-05;50.89
2014-08-05;24.34
2014-08-05;12.09
2014-08-05;11.06
2014-08-05;9.35999
2014-08-05;10.04
2014-08-05;17.53
2014-08-05;18.9
2014-08-05;21.62
2014-08-05;15.49
2014-08-05;22.3
2014-08-05;46.81
2014-08-05;31.83
2014-08-05;47.15
2014-08-05;29.79
2014-08-05;47.49
2014-08-05;57.02
2014-08-05;43.4
2014-08-05;37.62
2014-08-05;35.23
2014-08-05;17.19
2014-08-05;12.09
2014-08-06;25.02
2014-08-06;19.57
2014-08-06;10.04
2014-08-06;5.27699
2014-08-06;5.27699
2014-08-06;10.04
2014-08-06;10.72
2014-08-06;25.02
2014-08-06;35.23
2014-08-06;25.7
2014-08-06;16.17
2014-08-06;21.27
2014-08-06;26.38
2014-08-06;47.48
2014-08-06;11.4
2014-08-06;42.03
2014-08-06;22.97
2014-08-06;32.5
2014-08-06;101.2
2014-08-06;104
2014-08-06;161.8
2014-08-06;412.4
2014-08-06;494.8
2014-08-06;269.4
2014-08-07;159.8
2014-08-07;120.4
2014-08-07;37.29
2014-08-07;24.35
2014-08-07;11.07
2014-08-07;11.41
2014-08-07;18.22
2014-08-07;19.58
2014-08-07;18.9
2014-08-07;11.41
2014-08-07;10.05
2014-08-07;5.959
2014-08-07;1.192
2014-08-07;1.191
2014-08-07;5.95699
2014-08-07;6.63699
2014-08-07;3.233
2014-08-07;16.85
2014-08-07;35.23
2014-08-07;25.02
2014-08-07;20.93
2014-08-07;26.38
2014-08-07;21.28
2014-08-07;21.62
2014-08-08;20.26
2014-08-08;14.81
2014-08-08;8
2014-08-08;8.67998
2014-08-08;10.73
2014-08-08;18.9
2014-08-08;14.81
2014-08-08;59.09
2014-08-08;65.22
2014-08-08;14.13
2014-08-08;10.05
2014-08-08;5.447
2014-08-08;4.084
2014-08-08;4.084
2014-08-08;4.084
2014-08-08;5.445
2014-08-08;14.97
2014-08-08;58.53
2014-08-08;141.6
2014-08-08;132
2014-08-08;140.2
2014-08-08;175.6
2014-08-08;196.1
2014-08-09;118.5
2014-08-09;156.9
2014-08-09;96
2014-08-09;35.4
2014-08-09;28.6
2014-08-09;16.34
2014-08-09;13.62
2014-08-09;14.98
2014-08-09;16.34
2014-08-09;14.98
2014-08-09;24.51
2014-08-09;36.77
2014-08-09;20.43
2014-08-09;27.23
2014-08-09;19.74
2014-08-09;22.46
2014-08-09;28.59
2014-08-09;34.71
2014-08-09;55.1299
2014-08-09;70.11
2014-08-09;66.71
2014-08-09;72.1598
2014-08-09;63.99
2014-08-09;63.31
2014-08-10;53.78
2014-08-10;9.53
2014-08-10;6.807
2014-08-10;4.766
2014-08-10;4.085
2014-08-10;6.128
2014-08-10;6.809
2014-08-10;6.129
2014-08-10;10.22
2014-08-10;15.66
2014-08-10;12.94
2014-08-10;8.17
2014-08-10;4.766
2014-08-10;4.085
2014-08-10;4.084
2014-08-10;4.765
2014-08-10;5.446
2014-08-10;28.59
2014-08-10;35.4
2014-08-10;49.02
2014-08-10;64.6798
2014-08-10;107.6
2014-08-10;102.1
2014-08-10;66.0598
2014-08-11;26.56
2014-08-11;17.03
2014-08-11;19.75
2014-08-11;21.8
2014-08-11;24.52
2014-08-11;24.52
2014-08-11;27.93
2014-08-11;47.6899
2014-08-11;71.5298
2014-08-11;35.42
2014-08-11;11.58
2014-08-11;9.53998
2014-08-11;6.128
2014-08-11;3.404
2014-08-11;3.404
2014-08-11;6.127
2014-08-11;7.488
2014-08-11;17.02
2014-08-11;47.99
2014-08-11;102.8
2014-08-11;65.36
2014-08-11;90.6
2014-08-11;75.5698
2014-08-11;43.58
2014-08-12;27.24
2014-08-12;23.84
2014-08-12;17.03
2014-08-12;16.35
2014-08-12;15.67
2014-08-12;6.812
2014-08-12;5.45
2014-08-12;8.17
2014-08-12;17.71
2014-08-12;8.85999
2014-08-12;6.13
2014-08-12;3.405
2014-08-12;4.085
2014-08-12;4.085
2014-08-12;6.127
2014-08-12;7.488
2014-08-12;9.53
2014-08-12;12.25
2014-08-12;19.06
2014-08-12;17.02
2014-08-12;17.02
2014-08-12;25.19
2014-08-12;18.39
2014-08-12;21.79
2014-08-13;19.07
2014-08-13;14.3
2014-08-13;14.99
2014-08-13;13.62
2014-08-13;10.22
2014-08-13;8.17998
2014-08-13;10.9
2014-08-13;17.71
2014-08-13;20.44
2014-08-13;17.03
2014-08-13;12.26
2014-08-13;9.53998
2014-08-13;6.128
2014-08-13;6.809
2014-08-13;6.807
2014-08-13;4.084
2014-08-13;5.445
2014-08-13;20.42
2014-08-13;50.37
2014-08-13;91.8999
2014-08-13;83.7
2014-08-13;76.24
2014-08-13;72.85
2014-08-13;59.91
2014-08-14;46.3
2014-08-14;55.84
2014-08-14;52.4399
2014-08-14;42.23
2014-08-14;53.1299
2014-08-14;45.64
2014-08-14;54.5
2014-08-14;101.5
2014-08-14;121.3
2014-08-14;68.7998
2014-08-14;31.33
2014-08-14;36.09
2014-08-14;23.83
2014-08-14;16.34
2014-08-14;29.96
2014-08-14;34.04
2014-08-14;58.55
2014-08-14;60.6
2014-08-14;283.9
2014-08-14;595.1
2014-08-14;425.6
2014-08-14;289.5
2014-08-14;197.5
2014-08-14;138.3
2014-08-15;120.2
2014-08-15;74.25
2014-08-15;46.3199
2014-08-15;57.22
2014-08-15;39.5099
2014-08-15;32.02
2014-08-15;56.2
2014-08-15;88.6
2014-08-15;88.6
2014-08-15;60.6299
2014-08-15;57.9
2014-08-15;72.2
2014-08-15;51.08
2014-08-15;49.72
2014-08-15;40.18
2014-08-15;47.67
2014-08-15;54.47
2014-08-15;81.3999
2014-08-15;247.8
2014-08-15;273.1
2014-08-15;239.7
2014-08-15;390.2
2014-08-15;610.898
2014-08-15;495.8
2014-08-16;127.4
2014-08-16;91.2998
2014-08-16;130.1
2014-08-16;81.7
2014-08-16;63.68
2014-08-16;49.72
2014-08-16;38.8199
2014-08-16;42.23
2014-08-16;43.59
2014-08-16;51.08
2014-08-16;90.6
2014-08-16;78.98
2014-08-16;67.3999
2014-08-16;52.43
2014-08-16;26.55
2014-08-16;21.79
2014-08-16;21.11
2014-08-16;22.47
2014-08-16;156.9
2014-08-16;269.6
2014-08-16;380
2014-08-16;735.398
2014-08-16;701.698
2014-08-16;663.198
2014-08-17;501.2
2014-08-17;245.2
2014-08-17;225.4
2014-08-17;224.1
2014-08-17;171
2014-08-17;142.4
2014-08-17;125.3
2014-08-17;99.5
2014-08-17;98.7998
2014-08-17;61.3
2014-08-17;32.0099
2014-08-17;28.6
2014-08-17;22.47
2014-08-17;22.47
2014-08-17;10.55
2014-08-17;10.89
2014-08-17;10.21
2014-08-17;22.47
2014-08-17;64.34
2014-08-17;187.9
2014-08-17;99.3999
2014-08-17;74.22
2014-08-17;125.6
2014-08-17;54.48
2014-08-18;45.62
2014-08-18;27.24
2014-08-18;18.39
2014-08-18;16.34
2014-08-18;15.66
2014-08-18;13.62
2014-08-18;13.62
2014-08-18;17.03
2014-08-18;19.75
2014-08-18;16.35
2014-08-18;21.11
2014-08-18;10.21
2014-08-18;11.23
2014-08-18;13.62
2014-08-18;14.3
2014-08-18;15.66
2014-08-18;18.38
2014-08-18;22.47
2014-08-18;121.9
2014-08-18;273
2014-08-18;643.398
2014-08-18;726.198
2014-08-18;614.898
2014-08-18;387.5
2014-08-19;172.3
2014-08-19;60.61
2014-08-19;64.0199
2014-08-19;59.25
2014-08-19;33.03
2014-08-19;31.33
2014-08-19;32.0099
2014-08-19;50.4
2014-08-19;43.59
2014-08-19;55.17
2014-08-19;46.99
2014-08-19;38.14
2014-08-19;34.73
2014-08-19;29.28
2014-08-19;29.96
2014-08-19;38.81
2014-08-19;51.0699
2014-08-19;67.4098
2014-08-19;69.45
2014-08-19;74.8999
2014-08-19;63.33
2014-08-19;43.24
